
,,1355800.256,4856685.347,83.96
,,1355803.752,4856681.768,83.89
,,1355807.248,4856678.189,83.99
,,1355810.745,4856674.610,83.90
,,1355814.241,4856671.031,83.88
,,1355817.737,4856667.453,83.96
,,1355821.233,4856663.874,83.94
,,1355824.729,4856660.295,83.95
,,1355828.225,4856656.716,83.91
,,1355831.722,4856653.137,83.85
,,1355835.218,4856649.558,83.95
,,1355838.714,4856645.979,83.91
,,1355842.210,4856642.400,83.86
,,1355845.706,4856638.821,83.84
,,1355849.202,4856635.242,83.80
,,1355852.698,4856631.664,83.88
,,1355856.195,4856628.085,83.83
,,1355859.691,4856624.506,83.94
,,1355863.187,4856620.927,83.95
,,1355866.683,4856617.348,83.87
,,1355870.179,4856613.769,83.90
,,1355873.675,4856610.190,83.85
,,1355877.171,4856606.611,83.87
,,1355880.668,4856603.032,83.84
,,1355884.164,4856599.453,83.90
,,1355887.660,4856595.874,83.86
,,1355891.156,4856592.296,83.76
,,1355894.652,4856588.717,83.88
,,1355898.148,4856585.138,83.79
,,1355901.644,4856581.559,83.79
,,1355905.141,4856577.980,83.84
,,1355908.637,4856574.401,83.84
,,1355912.133,4856570.822,83.80
,,1355915.629,4856567.243,83.82
,,1355919.125,4856563.664,83.79
,,1355922.621,4856560.085,83.80
,,1355926.118,4856556.506,83.77
,,1355929.614,4856552.928,83.78
,,1355933.110,4856549.349,83.77
,,1355936.606,4856545.770,83.80
,,1355940.102,4856542.191,83.79
,,1355943.598,4856538.612,83.78
,,1355947.094,4856535.033,83.76
,,1355950.591,4856531.454,83.77
,,1355954.087,4856527.875,83.74
,,1355957.583,4856524.296,83.76
,,1355961.079,4856520.717,83.76
,,1355964.575,4856517.139,83.73
,,1355968.071,4856513.560,83.74
,,1355971.567,4856509.981,83.73
,,1355975.064,4856506.402,83.72
,,1355978.560,4856502.823,83.74
,,1355982.056,4856499.244,83.73
,,1355985.552,4856495.665,83.72
,,1355989.048,4856492.086,83.74
,,1355992.544,4856488.507,83.71
,,1355996.041,4856484.928,83.70
,,1355999.537,4856481.349,83.68
,,1356003.033,4856477.771,83.69
,,1356006.529,4856474.192,83.68
,,1356010.025,4856470.613,83.71
,,1356013.521,4856467.034,83.71
,,1356017.017,4856463.455,83.69
,,1356020.514,4856459.876,83.68
,,1356024.010,4856456.297,83.67
,,1356027.506,4856452.718,83.68
,,1356031.002,4856449.139,83.66
,,1356034.498,4856445.560,83.70
,,1356037.994,4856441.982,83.66
,,1356041.490,4856438.403,83.64
,,1356044.987,4856434.824,83.68
,,1356048.483,4856431.245,83.66
,,1356051.979,4856427.666,83.62
,,1356055.475,4856424.087,83.64
,,1356058.971,4856420.508,83.64
,,1356062.467,4856416.929,83.59
,,1356065.963,4856413.350,83.63
,,1356069.460,4856409.771,83.63
,,1356072.956,4856406.193,83.59
,,1356076.452,4856402.614,83.65
,,1356079.948,4856399.035,83.59
,,1356083.444,4856395.456,83.61
,,1356086.940,4856391.877,83.59
,,1356090.437,4856388.298,83.60
,,1356093.933,4856384.719,83.59
,,1356097.429,4856381.140,83.60
,,1356100.925,4856377.561,83.58
,,1356104.421,4856373.982,83.59
,,1356107.917,4856370.403,83.58
,,1356111.413,4856366.825,83.56
,,1356114.910,4856363.246,83.54
,,1356118.406,4856359.667,83.56
,,1356121.902,4856356.088,83.55
,,1356125.398,4856352.509,83.55
,,1356128.894,4856348.930,83.54
,,1356132.390,4856345.351,83.57
,,1356135.886,4856341.772,83.53
,,1356139.383,4856338.193,83.53
,,1356142.879,4856334.614,83.52
,,1356146.375,4856331.036,83.51
,,1356149.871,4856327.457,83.50
,,1356153.367,4856323.878,83.55
,,1356156.863,4856320.299,83.49
,,1356160.359,4856316.720,83.51
,,1356163.856,4856313.141,83.48
,,1356167.352,4856309.562,83.51
,,1356170.848,4856305.983,83.48
,,1356174.344,4856302.404,83.52
,,1356177.840,4856298.826,83.53
,,1356181.336,4856295.247,83.49
,,1356184.833,4856291.668,83.44
,,1356188.329,4856288.089,83.49
,,1356191.825,4856284.510,83.50
,,1356195.321,4856280.931,83.49
,,1356198.817,4856277.352,83.47
,,1356202.313,4856273.773,83.49
,,1356205.809,4856270.194,83.47
,,1356209.306,4856266.615,83.43
,,1356212.802,4856263.037,83.44
,,1356216.298,4856259.458,83.44
,,1356219.794,4856255.879,83.46
,,1356223.290,4856252.300,83.44
,,1356226.786,4856248.721,83.43
,,1356230.282,4856245.142,83.43
,,1356233.779,4856241.563,83.40
,,1356237.275,4856237.984,83.37
,,1356240.771,4856234.405,83.39
,,1356244.267,4856230.826,83.40
,,1356247.763,4856227.248,83.39
,,1356251.259,4856223.669,83.40
,,1356254.756,4856220.090,83.43
,,1356258.252,4856216.511,83.39
,,1356261.748,4856212.932,83.39
,,1356265.244,4856209.353,83.38
,,1356268.740,4856205.774,83.40
,,1356272.236,4856202.195,83.34
,,1356275.732,4856198.616,83.35
,,1356279.229,4856195.037,83.38
,,1356282.725,4856191.459,83.34
,,1356286.221,4856187.880,83.39
,,1356289.717,4856184.301,83.37
,,1356293.213,4856180.722,83.39
,,1356296.709,4856177.143,83.37
,,1356300.205,4856173.564,83.34
,,1356303.702,4856169.985,83.34
,,1356307.198,4856166.406,83.35
,,1356310.694,4856162.827,83.35
,,1356314.190,4856159.249,83.33
,,1356317.686,4856155.670,83.30
,,1356321.182,4856152.091,83.32
,,1356324.678,4856148.512,83.32
,,1356328.175,4856144.933,83.32
,,1356331.671,4856141.354,83.31
,,1356335.167,4856137.775,83.30
,,1356338.663,4856134.196,83.30
,,1356342.159,4856130.617,83.32
,,1356345.655,4856127.038,83.31
,,1356349.152,4856123.460,83.29
,,1356352.648,4856119.881,83.28
,,1356356.144,4856116.302,83.28
,,1356359.640,4856112.723,83.28
,,1356363.136,4856109.144,83.27
,,1356366.632,4856105.565,83.32
,,1356370.128,4856101.986,83.28
,,1356373.625,4856098.407,83.29
,,1356377.121,4856094.828,83.26
,,1356380.617,4856091.250,83.23
,,1356384.113,4856087.671,83.25
,,1356387.609,4856084.092,83.28
,,1356391.105,4856080.513,83.24
,,1356394.601,4856076.934,83.24
,,1356398.098,4856073.355,83.25
,,1356401.594,4856069.776,83.25
,,1356405.090,4856066.197,83.24
,,1356408.586,4856062.618,83.23
,,1356412.082,4856059.039,83.18
,,1356415.578,4856055.461,83.20
,,1356419.075,4856051.882,83.20
,,1356422.571,4856048.303,83.21
,,1356426.067,4856044.724,83.23
,,1356429.563,4856041.145,83.17
,,1356433.059,4856037.566,83.24
,,1356436.555,4856033.987,83.22
,,1356440.051,4856030.408,83.18
,,1356443.548,4856026.829,83.22
,,1356446.580,4856023.725,83.22
,,1356450.058,4856020.129,83.20
,,1356453.536,4856016.532,83.19
,,1356457.014,4856012.936,83.18
,,1356460.492,4856009.339,83.18
,,1356463.971,4856005.743,83.16
,,1356467.449,4856002.147,83.15
,,1356470.927,4855998.550,83.18
,,1356474.405,4855994.954,83.14
,,1356477.883,4855991.357,83.11
,,1356481.361,4855987.761,83.17
,,1356484.839,4855984.164,83.14
,,1356488.317,4855980.568,83.17
,,1356491.795,4855976.972,83.13
,,1356495.273,4855973.375,83.13
,,1356498.751,4855969.779,83.13
,,1356502.230,4855966.182,83.14
,,1356505.708,4855962.586,83.16
,,1356509.186,4855958.989,83.14
,,1356512.664,4855955.393,83.10
,,1356516.142,4855951.797,83.11
,,1356519.620,4855948.200,83.08
,,1356523.098,4855944.604,83.09
,,1356526.576,4855941.007,83.14
,,1356530.054,4855937.411,83.12
,,1356533.532,4855933.814,83.10
,,1356537.011,4855930.218,83.12
,,1356540.489,4855926.622,83.06
,,1356543.967,4855923.025,83.09
,,1356547.445,4855919.429,83.08
,,1356550.923,4855915.832,83.09
,,1356554.401,4855912.236,83.05
,,1356557.879,4855908.639,83.07
,,1356561.357,4855905.043,83.08
,,1356564.835,4855901.447,83.07
,,1356568.313,4855897.850,83.07
,,1356571.792,4855894.254,83.06
,,1356575.270,4855890.657,83.06
,,1356578.748,4855887.061,83.03
,,1356582.226,4855883.464,83.06
,,1356585.704,4855879.868,83.04
,,1356589.182,4855876.271,83.04
,,1356592.660,4855872.675,83.04
,,1356596.138,4855869.079,83.03
,,1356599.616,4855865.482,83.02
,,1356603.094,4855861.886,83.01
,,1356606.573,4855858.289,83.00
,,1356610.051,4855854.693,83.03
,,1356613.529,4855851.096,83.02
,,1356617.007,4855847.500,83.01
,,1356620.485,4855843.904,83.00
,,1356623.963,4855840.307,83.00
,,1356627.441,4855836.711,82.97
,,1356630.919,4855833.114,83.01
,,1356634.397,4855829.518,83.00
,,1356637.875,4855825.921,82.96
,,1356641.354,4855822.325,82.93
,,1356644.832,4855818.729,82.96
,,1356648.310,4855815.132,82.90
,,1356651.788,4855811.536,82.96
,,1356655.266,4855807.939,82.93
,,1356658.744,4855804.343,82.93
,,1356662.222,4855800.746,82.93
,,1356665.700,4855797.150,82.99
,,1356669.178,4855793.554,82.94
,,1356672.656,4855789.957,82.96
,,1356676.135,4855786.361,82.94
,,1356679.613,4855782.764,82.87
,,1356683.091,4855779.168,82.94
,,1356686.569,4855775.571,82.92
,,1356690.047,4855771.975,82.93
,,1356693.525,4855768.379,82.95
,,1356697.003,4855764.782,82.91
,,1356700.481,4855761.186,82.88
,,1356703.959,4855757.589,82.88
,,1356707.437,4855753.993,82.81
,,1356710.916,4855750.396,82.92
,,1356714.394,4855746.800,82.89
,,1356717.872,4855743.204,82.89
,,1356721.350,4855739.607,82.90
,,1356724.828,4855736.011,82.92
,,1356728.306,4855732.414,82.92
,,1356731.784,4855728.818,82.89
,,1356735.262,4855725.221,82.89
,,1356738.740,4855721.625,82.88
,,1356742.218,4855718.029,82.88
,,1356745.697,4855714.432,82.89
,,1356749.175,4855710.836,82.94
,,1356752.653,4855707.239,82.90
,,1356756.131,4855703.643,82.89
,,1356759.609,4855700.046,82.89
,,1356763.087,4855696.450,82.87
,,1356766.565,4855692.854,82.90
,,1356770.043,4855689.257,82.92
,,1356773.521,4855685.661,82.91
,,1356776.999,4855682.064,82.91
,,1356780.478,4855678.468,82.89
,,1356783.956,4855674.872,82.90
,,1356787.434,4855671.275,82.89
,,1356790.912,4855667.679,82.87
,,1356794.390,4855664.082,82.90
,,1356797.868,4855660.486,82.92
,,1356801.346,4855656.889,82.90
,,1356804.824,4855653.293,82.89
,,1356808.302,4855649.697,82.89
,,1356811.780,4855646.100,82.94
,,1356815.259,4855642.504,82.90
,,1356818.737,4855638.907,82.91
,,1356822.215,4855635.311,82.90
,,1356825.693,4855631.714,82.92
,,1356829.171,4855628.118,82.93
,,1356832.649,4855624.522,82.89
,,1356836.127,4855620.925,82.90
,,1356839.605,4855617.329,82.91
,,1356843.083,4855613.732,82.92
,,1356846.561,4855610.136,82.92
,,1356850.040,4855606.539,82.85
,,1356853.518,4855602.943,82.94
,,1356856.996,4855599.347,82.89
,,1356860.474,4855595.750,82.88
,,1356863.952,4855592.154,82.85
,,1356867.430,4855588.557,82.91
,,1356870.908,4855584.961,82.91
,,1356874.386,4855581.364,82.95
,,1356877.864,4855577.768,82.96
,,1356881.342,4855574.172,82.89
,,1356884.821,4855570.575,82.92
,,1356888.299,4855566.979,82.89
,,1356891.777,4855563.382,82.91
,,1356895.255,4855559.786,82.89
,,1356898.733,4855556.190,82.92
,,1356902.211,4855552.593,82.95
,,1356905.689,4855548.997,82.94
,,1356909.167,4855545.400,82.91
,,1356912.645,4855541.804,82.90
,,1356916.123,4855538.207,82.89
,,1356919.602,4855534.611,82.89
,,1356923.080,4855531.015,82.94
,,1356926.558,4855527.418,82.93
,,1356930.036,4855523.822,82.95
,,1356933.514,4855520.225,82.92
,,1356936.992,4855516.629,82.93
,,1356940.470,4855513.032,82.91
,,1356943.948,4855509.436,82.89
,,1356947.426,4855505.840,82.90
,,1356950.904,4855502.243,82.91
,,1356954.383,4855498.647,82.90
,,1356957.861,4855495.050,82.91
,,1356961.339,4855491.454,82.89
,,1356964.817,4855487.857,82.89
,,1356968.295,4855484.261,82.86
,,1356971.773,4855480.665,82.88
,,1356975.251,4855477.068,82.91
,,1356978.729,4855473.472,82.88
,,1356982.207,4855469.875,82.87
,,1356985.685,4855466.279,82.86
,,1356989.164,4855462.683,82.88
,,1356992.642,4855459.086,82.88
,,1356996.120,4855455.490,82.84
,,1356999.598,4855451.893,82.88
,,1357003.076,4855448.297,82.86
,,1357006.554,4855444.700,82.83
,,1357010.032,4855441.104,82.84
,,1357013.510,4855437.508,82.83
,,1357016.988,4855433.911,82.82
,,1357020.466,4855430.315,82.86
,,1357023.945,4855426.718,82.84
,,1357027.423,4855423.122,82.82
,,1357030.901,4855419.526,82.84
,,1357034.379,4855415.929,82.82
,,1357037.857,4855412.333,82.82
,,1357041.335,4855408.736,82.78
,,1357044.813,4855405.140,82.78
,,1357048.291,4855401.543,82.83
,,1357051.769,4855397.947,82.82
,,1357055.247,4855394.351,82.80
,,1357058.726,4855390.754,82.80
,,1357062.204,4855387.158,82.78
,,1357065.682,4855383.561,82.80
,,1357069.160,4855379.965,82.78
,,1357072.638,4855376.368,82.78
,,1357076.116,4855372.772,82.75
,,1357079.594,4855369.176,82.76
,,1357083.072,4855365.579,82.78
,,1357086.550,4855361.983,82.79
,,1357090.028,4855358.386,82.75
,,1357093.507,4855354.790,82.76
,,1357096.985,4855351.194,82.75
,,1357100.463,4855347.597,82.73
,,1357103.941,4855344.001,82.75
,,1357107.419,4855340.404,82.73
,,1357110.897,4855336.808,82.74
,,1357114.375,4855333.211,82.74
,,1357117.853,4855329.615,82.66
,,1357121.331,4855326.019,82.73
,,1357124.809,4855322.422,82.69
,,1357128.288,4855318.826,82.71
,,1357131.766,4855315.229,82.71
,,1357135.244,4855311.633,82.71
,,1357138.722,4855308.037,82.71
,,1357142.200,4855304.440,82.73
,,1357145.678,4855300.844,82.71
,,1357149.156,4855297.247,82.67
,,1357152.634,4855293.651,82.68
,,1357156.112,4855290.054,82.67
,,1357159.590,4855286.458,82.68
,,1357163.069,4855282.862,82.71
,,1357166.547,4855279.265,82.69
,,1357170.025,4855275.669,82.67
,,1357173.503,4855272.072,82.70
,,1357176.981,4855268.476,82.70
,,1357180.459,4855264.880,82.68
,,1357183.937,4855261.283,82.67
,,1357187.415,4855257.687,82.67
,,1357190.893,4855254.090,82.67
,,1357194.371,4855250.494,82.69
,,1357197.850,4855246.898,82.72
,,1357201.328,4855243.301,82.69
,,1357204.806,4855239.705,82.69
,,1357208.284,4855236.108,82.68
,,1357211.762,4855232.512,82.66
,,1357215.240,4855228.915,82.64
,,1357218.718,4855225.319,82.70
,,1357222.196,4855221.723,82.70
,,1357225.674,4855218.126,82.68
,,1357229.152,4855214.530,82.69
,,1357232.631,4855210.933,82.65
,,1357236.109,4855207.337,82.66
,,1357239.587,4855203.741,82.63
,,1357243.065,4855200.144,82.64
,,1357246.543,4855196.548,82.66
,,1357250.021,4855192.951,82.67
,,1357253.499,4855189.355,82.65
,,1357256.977,4855185.758,82.67
,,1357260.455,4855182.162,82.62
,,1357263.933,4855178.566,82.62
,,1357267.412,4855174.969,82.64
,,1357270.890,4855171.373,82.59
,,1357274.368,4855167.776,82.66
,,1357277.846,4855164.180,82.64
,,1357281.324,4855160.584,82.63
,,1357284.802,4855156.987,82.66
,,1357288.280,4855153.391,82.63
,,1357291.758,4855149.794,82.60
,,1357295.236,4855146.198,82.62
,,1357298.714,4855142.602,82.65
,,1357302.193,4855139.005,82.64
,,1357305.671,4855135.409,82.63
,,1357309.149,4855131.812,82.63
,,1357312.627,4855128.216,82.61
,,1357316.105,4855124.619,82.59
,,1357319.583,4855121.023,82.64
,,1357323.061,4855117.427,82.63
,,1357326.539,4855113.830,82.60
,,1357330.017,4855110.234,82.60
,,1357333.495,4855106.637,82.61
,,1357336.974,4855103.041,82.61
,,1357340.452,4855099.445,82.64
,,1357343.930,4855095.848,82.58
,,1357347.408,4855092.252,82.56
,,1357350.886,4855088.655,82.58
,,1357354.364,4855085.059,82.59
,,1357357.842,4855081.463,82.59
,,1357361.320,4855077.866,82.59
,,1357364.798,4855074.270,82.57
,,1357368.276,4855070.673,82.58
,,1357371.755,4855067.077,82.57
,,1357375.233,4855063.481,82.53
,,1357378.711,4855059.884,82.53
,,1357382.189,4855056.288,82.58
,,1357385.667,4855052.691,82.55
,,1357389.145,4855049.095,82.56
,,1357392.623,4855045.498,82.55
,,1357396.101,4855041.902,82.54
,,1357399.579,4855038.306,82.56
,,1357403.057,4855034.709,82.53
,,1357406.536,4855031.113,82.53
,,1357410.014,4855027.516,82.55
,,1357413.492,4855023.920,82.54
,,1357414.845,4855022.521,82.54
,,1357418.337,4855018.939,82.53
,,1357421.830,4855015.357,82.55
,,1357425.323,4855011.774,82.52
,,1357428.815,4855008.192,82.52
,,1357432.308,4855004.610,82.56
,,1357435.801,4855001.028,82.54
,,1357439.293,4854997.445,82.50
,,1357442.786,4854993.863,82.50
,,1357446.279,4854990.281,82.50
,,1357449.771,4854986.699,82.52
,,1357453.264,4854983.116,82.52
,,1357456.757,4854979.534,82.52
,,1357460.249,4854975.952,82.49
,,1357463.742,4854972.370,82.51
,,1357467.235,4854968.787,82.48
,,1357470.727,4854965.205,82.49
,,1357474.220,4854961.623,82.50
,,1357477.713,4854958.041,82.47
,,1357481.205,4854954.458,82.49
,,1357484.698,4854950.876,82.52
,,1357488.191,4854947.294,82.48
,,1357491.684,4854943.712,82.47
,,1357495.176,4854940.129,82.47
,,1357498.669,4854936.547,82.48
,,1357502.162,4854932.965,82.48
,,1357505.654,4854929.383,82.47
,,1357509.147,4854925.800,82.44
,,1357512.640,4854922.218,82.48
,,1357516.132,4854918.636,82.46
,,1357519.625,4854915.054,82.47
,,1357523.118,4854911.471,82.45
,,1357526.610,4854907.889,82.45
,,1357530.103,4854904.307,82.44
,,1357533.596,4854900.725,82.42
,,1357537.088,4854897.142,82.40
,,1357540.581,4854893.560,82.43
,,1357544.074,4854889.978,82.41
,,1357547.566,4854886.396,82.42
,,1357551.059,4854882.814,82.43
,,1357554.552,4854879.231,82.40
,,1357558.044,4854875.649,82.40
,,1357561.537,4854872.067,82.40
,,1357565.030,4854868.485,82.38
,,1357568.522,4854864.902,82.37
,,1357572.015,4854861.320,82.36
,,1357575.508,4854857.738,82.38
,,1357579.001,4854854.156,82.39
,,1357582.493,4854850.573,82.35
,,1357585.986,4854846.991,82.37
,,1357589.479,4854843.409,82.36
,,1357592.971,4854839.827,82.35
,,1357596.464,4854836.244,82.34
,,1357599.957,4854832.662,82.33
,,1357603.449,4854829.080,82.35
,,1357606.942,4854825.498,82.37
,,1357610.435,4854821.915,82.36
,,1357613.927,4854818.333,82.34
,,1357617.420,4854814.751,82.32
,,1357620.913,4854811.169,82.30
,,1357624.405,4854807.586,82.33
,,1357627.898,4854804.004,82.32
,,1357631.391,4854800.422,82.34
,,1357634.883,4854796.840,82.34
,,1357638.376,4854793.257,82.33
,,1357641.869,4854789.675,82.31
,,1357645.361,4854786.093,82.31
,,1357648.854,4854782.511,82.35
,,1357652.347,4854778.928,82.32
,,1357655.839,4854775.346,82.32
,,1357659.332,4854771.764,82.31
,,1357662.825,4854768.182,82.25
,,1357666.318,4854764.599,82.29
,,1357669.810,4854761.017,82.35
,,1357673.303,4854757.435,82.33
,,1357676.796,4854753.853,82.32
,,1357680.288,4854750.270,82.31
,,1357683.781,4854746.688,82.28
,,1357687.274,4854743.106,82.25
,,1357690.766,4854739.524,82.26
,,1357694.259,4854735.941,82.33
,,1357697.752,4854732.359,82.30
,,1357701.244,4854728.777,82.29
,,1357704.737,4854725.195,82.29
,,1357708.230,4854721.612,82.28
,,1357711.722,4854718.030,82.25
,,1357715.215,4854714.448,82.25
,,1357718.708,4854710.866,82.28
,,1357722.200,4854707.284,82.25
,,1357725.693,4854703.701,82.24
,,1357729.186,4854700.119,82.26
,,1357732.678,4854696.537,82.26
,,1357736.171,4854692.955,82.25
,,1357739.664,4854689.372,82.23
,,1357743.156,4854685.790,82.22
,,1357746.649,4854682.208,82.20
,,1357750.142,4854678.626,82.22
,,1357753.635,4854675.043,82.22
,,1357757.127,4854671.461,82.21
,,1357760.620,4854667.879,82.24
,,1357764.113,4854664.297,82.22
,,1357767.605,4854660.714,82.19
,,1357771.098,4854657.132,82.17
,,1357774.591,4854653.550,82.19
,,1357778.083,4854649.968,82.21
,,1357781.576,4854646.385,82.17
,,1357785.069,4854642.803,82.18
,,1357788.561,4854639.221,82.19
,,1357792.054,4854635.639,82.14
,,1357795.547,4854632.056,82.17
,,1357799.039,4854628.474,82.16
,,1357802.532,4854624.892,82.15
,,1357806.025,4854621.310,82.14
,,1357809.517,4854617.727,82.14
,,1357813.010,4854614.145,82.12
,,1357816.503,4854610.563,82.13
,,1357819.995,4854606.981,82.08
,,1357823.488,4854603.399,82.11
,,1357826.981,4854599.816,82.11
,,1357830.473,4854596.234,82.10
,,1357833.966,4854592.652,82.12
,,1357837.459,4854589.070,82.07
,,1357840.952,4854585.487,82.08
,,1357844.444,4854581.905,82.06
,,1357847.937,4854578.323,82.05
,,1357851.430,4854574.741,82.07
,,1357854.922,4854571.158,82.07
,,1357858.415,4854567.576,82.06
,,1357861.908,4854563.994,82.02
,,1357865.400,4854560.412,82.05
,,1357868.893,4854556.829,82.05
,,1357872.386,4854553.247,82.02
,,1357875.878,4854549.665,82.01
,,1357879.371,4854546.083,82.01
,,1357882.864,4854542.500,82.00
,,1357886.356,4854538.918,82.01
,,1357889.849,4854535.336,82.01
,,1357893.342,4854531.754,81.99
,,1357896.834,4854528.172,81.99
,,1357900.327,4854524.589,82.00
,,1357903.820,4854521.007,81.96
,,1357907.312,4854517.425,81.95
,,1357910.805,4854513.843,81.96
,,1357914.298,4854510.260,81.95
,,1357917.790,4854506.678,81.97
,,1357921.283,4854503.096,81.94
,,1357924.776,4854499.514,81.93
,,1357928.269,4854495.931,81.94
,,1357931.761,4854492.349,81.93
,,1357935.254,4854488.767,81.94
,,1357938.747,4854485.185,81.91
,,1357942.239,4854481.602,81.89
,,1357945.732,4854478.020,81.89
,,1357949.225,4854474.438,81.89
,,1357952.717,4854470.856,81.87
,,1357956.210,4854467.273,81.86
,,1357959.703,4854463.691,81.86
,,1357963.195,4854460.109,81.85
,,1357966.688,4854456.527,81.84
,,1357970.181,4854452.945,81.83
,,1357973.673,4854449.362,81.81
,,1357977.166,4854445.780,81.79
,,1357980.659,4854442.198,81.81
,,1357984.151,4854438.616,81.78
,,1357987.644,4854435.033,81.80
,,1357991.137,4854431.451,81.78
,,1357994.629,4854427.869,81.77
,,1357998.122,4854424.287,81.76
,,1358001.615,4854420.704,81.74
,,1358005.107,4854417.122,81.72
,,1358008.600,4854413.540,81.74
,,1358012.093,4854409.958,81.70
,,1358015.586,4854406.375,81.71
,,1358019.078,4854402.793,81.70
,,1358022.571,4854399.211,81.69
,,1358026.064,4854395.629,81.68
,,1358029.556,4854392.047,81.66
,,1358033.049,4854388.464,81.64
,,1358036.542,4854384.882,81.62
,,1358040.034,4854381.300,81.66
,,1358043.527,4854377.718,81.65
,,1358047.020,4854374.135,81.61
,,1358050.512,4854370.553,81.60
,,1358054.005,4854366.971,81.57
,,1358057.498,4854363.389,81.60
,,1358060.990,4854359.806,81.58
,,1358064.483,4854356.224,81.60
,,1358067.976,4854352.642,81.57
,,1358071.468,4854349.060,81.54
,,1358074.961,4854345.478,81.54
,,1358078.454,4854341.895,81.50
,,1358081.946,4854338.313,81.51
,,1358085.439,4854334.731,81.50
,,1358088.932,4854331.149,81.48
,,1358092.424,4854327.566,81.47
,,1358095.917,4854323.984,81.49
,,1358099.410,4854320.402,81.43
,,1358102.903,4854316.820,81.43
,,1358106.395,4854313.237,81.42
,,1358109.888,4854309.655,81.42
,,1358113.381,4854306.073,81.40
,,1358116.873,4854302.491,81.39
,,1358120.366,4854298.908,81.38
,,1358123.859,4854295.326,81.34
,,1358127.351,4854291.744,81.34
,,1358130.844,4854288.162,81.33
,,1358134.337,4854284.580,81.33
,,1358137.829,4854280.997,81.33
,,1358141.322,4854277.415,81.29
,,1358144.815,4854273.833,81.29
,,1358148.307,4854270.251,81.28
,,1358151.800,4854266.668,81.26
,,1358155.293,4854263.086,81.25
,,1358158.785,4854259.504,81.25
,,1358162.278,4854255.922,81.21
,,1358165.771,4854252.339,81.23
,,1358169.263,4854248.757,81.20
,,1358172.756,4854245.175,81.18
,,1358176.249,4854241.593,81.19
,,1358179.742,4854238.011,81.16
,,1358183.234,4854234.428,81.15
,,1358185.504,4854232.100,81.15
,,1358188.975,4854228.497,81.11
,,1358192.445,4854224.893,81.12
,,1358195.916,4854221.289,81.13
,,1358199.386,4854217.686,81.08
,,1358202.857,4854214.082,81.05
,,1358206.328,4854210.478,81.09
,,1358209.798,4854206.875,81.06
,,1358213.269,4854203.271,81.03
,,1358216.739,4854199.667,81.00
,,1358220.210,4854196.064,81.01
,,1358223.680,4854192.460,81.02
,,1358227.151,4854188.856,80.99
,,1358230.622,4854185.253,80.98
,,1358234.092,4854181.649,80.96
,,1358237.563,4854178.045,80.93
,,1358241.033,4854174.442,80.93
,,1358244.504,4854170.838,80.90
,,1358247.974,4854167.235,80.93
,,1358251.445,4854163.631,80.92
,,1358254.916,4854160.027,80.88
,,1358258.386,4854156.424,80.87
,,1358261.857,4854152.820,80.86
,,1358265.327,4854149.216,80.85
,,1358268.798,4854145.613,80.83
,,1358272.268,4854142.009,80.80
,,1358275.739,4854138.405,80.79
,,1358279.210,4854134.802,80.79
,,1358282.680,4854131.198,80.77
,,1358286.151,4854127.594,80.76
,,1358289.621,4854123.991,80.74
,,1358293.092,4854120.387,80.71
,,1358296.562,4854116.783,80.71
,,1358300.033,4854113.180,80.68
,,1358303.504,4854109.576,80.69
,,1358306.974,4854105.972,80.69
,,1358310.445,4854102.369,80.66
,,1358313.915,4854098.765,80.65
,,1358317.386,4854095.162,80.61
,,1358320.856,4854091.558,80.58
,,1358324.327,4854087.954,80.62
,,1358327.798,4854084.351,80.60
,,1358331.268,4854080.747,80.57
,,1358334.739,4854077.143,80.57
,,1358338.209,4854073.540,80.53
,,1358341.680,4854069.936,80.51
,,1358345.150,4854066.332,80.51
,,1358348.621,4854062.729,80.49
,,1358352.092,4854059.125,80.49
,,1358355.562,4854055.521,80.48
,,1358359.033,4854051.918,80.43
,,1358362.503,4854048.314,80.44
,,1358365.974,4854044.710,80.44
,,1358369.445,4854041.107,80.39
,,1358372.915,4854037.503,80.39
,,1358376.386,4854033.900,80.38
,,1358379.856,4854030.296,80.33
,,1358383.327,4854026.692,80.33
,,1358386.797,4854023.089,80.33
,,1358390.268,4854019.485,80.30
,,1358393.739,4854015.881,80.29
,,1358397.209,4854012.278,80.26
,,1358400.680,4854008.674,80.26
,,1358404.150,4854005.070,80.25
,,1358407.621,4854001.467,80.22
,,1358411.091,4853997.863,80.21
,,1358414.562,4853994.259,80.18
,,1358418.033,4853990.656,80.19
,,1358421.503,4853987.052,80.14
,,1358424.974,4853983.449,80.12
,,1358428.444,4853979.845,80.12
,,1358431.915,4853976.241,80.11
,,1358435.385,4853972.638,80.10
,,1358438.856,4853969.034,80.10
,,1358442.327,4853965.430,80.07
,,1358445.797,4853961.827,80.03
,,1358449.268,4853958.223,79.99
,,1358452.738,4853954.619,79.97
,,1358456.209,4853951.016,79.99
,,1358459.679,4853947.412,79.97
,,1358463.150,4853943.808,79.97
,,1358466.621,4853940.205,79.92
,,1358470.091,4853936.601,79.92
,,1358473.562,4853932.998,79.87
,,1358477.032,4853929.394,79.85
,,1358480.503,4853925.790,79.86
,,1358483.973,4853922.187,79.84
,,1358487.444,4853918.583,79.84
,,1358490.915,4853914.979,79.78
,,1358494.385,4853911.376,79.76
,,1358497.856,4853907.772,79.75
,,1358501.326,4853904.168,79.71
